census_tract,zip_code,city,county
6067008140,95610,Citrus Heights,Sacramento 
6065044806,92264,Palm Springs,Riverside 
6065044405,92561,Mountain Center,Riverside 
6065045226,92236,Coachella,Riverside 
6085508503,94087,Sunnyvale,Santa Clara
6037920028,91351,Canyon Country,Los Angeles
6023000400,95503,Eureka,Humboldt 
6059052515,92606,Irvine,Orange 
6071011404,92314,Big Bear City,San Bernardino
6019005907,93611,Clovis,Fresno 
6073016810,92040,Lakeside,San Diego
6073020806,92065,Ramona,San Diego
6065043217,92591,Temecula,Riverside 
6073019601,92084,Vista,San Diego
6037910207,93551,Palmdale,Los Angeles
6033000502,95464,Nice,Lake 
6073014602,91941,La Mesa,San Diego
6085506703,95008,Campbell,Santa Clara
6067009329,95829,Sacramento,Sacramento 
6115040902,95901,Marysville,Yuba 
6037403324,91765,Diamond Bar,Los Angeles
6059021922,92808,Anaheim,Orange 
6073019702,92081,Vista,San Diego
6073009101,92117,San Diego,San Diego
6095251804,94589,Vallejo,Solano 
6073020809,92065,Ramona,San Diego
6073019806,92010,Carlsbad,San Diego
6097154100,95441,Geyserville,Sonoma 
6017030301,96150,South Lake Tahoe,El Dorado
6073000202,92103,San Diego,San Diego
6065044507,92240,Desert Hot Springs,Riverside 
6001442301,94538,Fremont,Alameda 
6001442601,94536,Fremont,Alameda 
6037431300,91016,Monrovia,Los Angeles
6085512035,95139,San Jose,Santa Clara
6111005908,91320,Newbury Park,Ventura 
6065043250,92592,Temecula,Riverside 
6097150203,95476,Sonoma,Sonoma 
6097150902,94952,Petaluma,Sonoma 
6097150306,95476,Sonoma,Sonoma 
6073013412,91902,Bonita,San Diego
6087121500,95062,Santa Cruz,Santa Cruz
6037216100,90019,Los Angeles,Los Angeles
6085507805,94087,Sunnyvale,Santa Clara
6073009301,92123,San Diego,San Diego
6017032000,96150,South Lake Tahoe,El Dorado
6085510700,94306,Palo Alto,Santa Clara
6081600402,94014,Daly City,San Mateo
6001441401,94555,Fremont,Alameda 
6085506502,95008,Campbell,Santa Clara
6041104102,94947,Novato,Marin 
6067007426,95843,Antelope,Sacramento 
6037571102,90713,Lakewood,Los Angeles
6013332000,94519,Concord,Contra Costa
6081603801,94066,San Bruno,San Mateo
6085508602,94086,Sunnyvale,Santa Clara
6023011600,95514,Blocksburg,Humboldt 
6085511000,94303,Palo Alto,Santa Clara
6017030402,96150,South Lake Tahoe,El Dorado
6019004301,93711,Fresno,Fresno 
6071000107,91709,Chino Hills,San Bernardino
6109001100,95370,Sonora,Tuolumne 
6001451505,94550,Livermore,Alameda 
6089011209,96002,Redding,Shasta 
6059110114,90630,Cypress,Orange 
6059032012,92691,Mission Viejo,Orange 
6037910206,93551,Palmdale,Los Angeles
6037276601,90293,Playa del Rey,Los Angeles
6071008401,92374,Redlands,San Bernardino
6067009619,95758,Elk Grove,Sacramento 
6007000800,95926,Chico,Butte 
6067008122,95628,Fair Oaks,Sacramento 
6037400207,91750,La Verne,Los Angeles
6075026301,94112,San Francisco,San Francisco
6067009330,95829,Sacramento,Sacramento 
6067008143,95610,Citrus Heights,Sacramento 
6111005100,93066,Somis,Ventura 
6095250501,94591,Vallejo,Solano 
6095252201,94534,Fairfield,Solano 
6079012402,93444,Nipomo,San Luis Obispo
6073010501,91932,Imperial Beach,San Diego
6085509500,94041,Mountain View,Santa Clara
6085502909,95118,San Jose,Santa Clara
6059099406,92647,Huntington Beach,Orange 
6075026001,94112,San Francisco,San Francisco
6001406700,94602,Oakland,Alameda 
6055200602,94558,Napa,Napa 
6037297300,90732,San Pedro,Los Angeles
6037103101,91040,Sunland,Los Angeles
6061021129,95677,Rocklin,Placer 
6065041803,92882,Corona,Riverside 
6037500100,90631,La Habra,Los Angeles
6037408703,91748,Rowland Heights,Los Angeles
6059021809,92886,Yorba Linda,Orange 
6085512033,95119,San Jose,Santa Clara
6037300901,91206,Glendale,Los Angeles
6009000300,95246,Mountain Ranch,Calaveras 
6023010102,95546,Hoopa,Humboldt 
6001407800,94613,Oakland,Alameda 
6095252914,95687,Vacaville,Solano 
6013355109,94509,Antioch,Contra Costa
6059052519,92614,Irvine,Orange 
6081601800,94080,South San Francisco,San Mateo
6037141600,91403,Sherman Oaks,Los Angeles
6037108201,91326,Porter Ranch,Los Angeles
6037930301,93563,Valyermo,Los Angeles
6059099231,92708,Fountain Valley,Orange 
6067004005,95831,Sacramento,Sacramento 
6001451601,94550,Livermore,Alameda 
6059099251,92708,Fountain Valley,Orange 
6043000200,95311,Coulterville,Mariposa 
6019005524,93619,Clovis,Fresno 
6059021917,92869,Orange,Orange 
6095250106,94591,Vallejo,Solano 
6073019206,92084,Vista,San Diego
6059063201,92627,Costa Mesa,Orange 
6111007511,91307,West Hills,Ventura 
6007002601,95966,Oroville,Butte 
6065044510,92240,Desert Hot Springs,Riverside 
6089012302,96007,Anderson,Shasta 
6063000202,95981,Strawberry Valley,Plumas 
6037401002,91741,Glendora,Los Angeles
6059021825,92886,Yorba Linda,Orange 
6073018803,92003,Bonsall,San Diego
6085504416,95035,Milpitas,Santa Clara
6073019602,92084,Vista,San Diego
6037189702,90068,Los Angeles,Los Angeles
6059063103,92627,Costa Mesa,Orange 
6023000300,95503,Eureka,Humboldt 
6065044604,92262,Palm Springs,Riverside 
6075026003,94112,San Francisco,San Francisco
6037920039,91387,Canyon Country,Los Angeles
6037108104,91326,Porter Ranch,Los Angeles
6079011002,93401,San Luis Obispo,San Luis Obispo
6059110001,92845,Garden Grove,Orange 
6071009109,92371,Phelan,San Bernardino
6067009331,95624,Elk Grove,Sacramento 
6065043248,92592,Temecula,Riverside 
6059052514,92614,Irvine,Orange 
6095253203,95688,Vacaville,Solano 
6059110006,90720,Los Alamitos,Orange 
6019005507,93720,Fresno,Fresno 
6037920033,91351,Canyon Country,Los Angeles
6001430600,94546,Castro Valley,Alameda 
6111005305,93012,Camarillo,Ventura 
6037800329,91301,Agoura Hills,Los Angeles
6037920314,91350,Santa Clarita,Los Angeles
6093000100,96058,Macdoel,Siskiyou 
6055200803,94558,Napa,Napa 
6071008403,92374,Redlands,San Bernardino
6075011200,94108,San Francisco,San Francisco
6039000103,93644,Oakhurst,Madera 
6029003808,93312,Bakersfield,Kern 
6085505008,95134,San Jose,Santa Clara
6071000116,91709,Chino Hills,San Bernardino
6075015300,94115,San Francisco,San Francisco
6037920116,91384,Castaic,Los Angeles
6007000104,95973,Chico,Butte 
6085512052,95123,San Jose,Santa Clara
6083002932,93117,Goleta,Santa Barbara
6073020709,92027,Escondido,San Diego
6065044805,92264,Palm Springs,Riverside 
6111003013,93036,Oxnard,Ventura 
6067009324,95624,Elk Grove,Sacramento 
6041102203,94945,Novato,Marin 
6065042714,92587,Sun City,Riverside 
6085504201,95127,San Jose,Santa Clara
6097154202,95425,Cloverdale,Sonoma 
6053010603,93906,Salinas,Monterey 
6073018515,92056,Oceanside,San Diego
6085512021,95136,San Jose,Santa Clara
6101050604,95993,Yuba City,Sutter 
6085503802,95127,San Jose,Santa Clara
6053012700,93940,Monterey,Monterey 
6037577501,90803,Long Beach,Los Angeles
6001423500,94703,Berkeley,Alameda 
6085512019,95136,San Jose,Santa Clara
6083002806,93436,Lompoc,Santa Barbara
6073002902,92115,San Diego,San Diego
6071009201,92397,Wrightwood,San Bernardino
6073020904,92036,Julian,San Diego
6073013314,91915,Chula Vista,San Diego
6067008136,95621,Citrus Heights,Sacramento 
6059099512,90740,Seal Beach,Orange 
6083000102,93110,Santa Barbara,Santa Barbara
6083000301,93101,Santa Barbara,Santa Barbara
6059011710,92870,Placentia,Orange 
6037135201,91307,West Hills,Los Angeles
6037910210,93551,Palmdale,Los Angeles
6007001703,95954,Magalia,Butte 
6095252306,94534,Fairfield,Solano 
6073020902,91916,Descanso,San Diego
6111006600,91360,Thousand Oaks,Ventura 
6067009636,95757,Elk Grove,Sacramento 
6073019106,92082,Valley Center,San Diego
6077004202,95240,Lodi,San Joaquin
6037900103,93535,Lancaster,Los Angeles
6067009332,95624,Elk Grove,Sacramento 
6075015100,94109,San Francisco,San Francisco
6073019903,92084,Vista,San Diego
6095250105,94591,Vallejo,Solano 
6111001401,93004,Ventura,Ventura 
6075022600,94107,San Francisco,San Francisco
6073020103,92027,Escondido,San Diego
6073020305,92026,Escondido,San Diego
6085504420,95035,Milpitas,Santa Clara
6067007207,95626,Elverta,Sacramento 
6081609202,94070,San Carlos,San Mateo
6067009404,95693,Wilton,Sacramento 
6073009802,92119,San Diego,San Diego
6059021827,92887,Yorba Linda,Orange 
6111005204,93010,Camarillo,Ventura 
6065030601,92506,Riverside,Riverside 
6063000501,96020,Chester,Plumas 
6037262704,90272,Pacific Palisades,Los Angeles
6037403407,91789,Walnut,Los Angeles
6067009312,95829,Sacramento,Sacramento 
6059063004,92660,Newport Beach,Orange 
6055201004,94503,American Canyon,Napa 
6059021822,92886,Yorba Linda,Orange 
6085512005,95136,San Jose,Santa Clara
6001422400,94709,Berkeley,Alameda 
6055201500,94574,Saint Helena,Napa 
6061020717,95661,Roseville,Placer 
6053013000,93940,Monterey,Monterey 
6081607300,94403,San Mateo,San Mateo
6037408627,91748,Rowland Heights,Los Angeles
6077004303,95242,Lodi,San Joaquin
6073013313,91915,Chula Vista,San Diego
6083001901,93455,Santa Maria,Santa Barbara
6097150304,95476,Sonoma,Sonoma 
6067008704,95742,Rancho Cordova,Sacramento 
6089010602,96001,Redding,Shasta 
6035040302,96130,Susanville,Lassen 
6037621326,90277,Redondo Beach,Los Angeles
6067009615,95758,Elk Grove,Sacramento 
6037901007,93536,Lancaster,Los Angeles
6111007903,93065,Simi Valley,Ventura 
6075022902,94110,San Francisco,San Francisco
6073008361,92037,La Jolla,San Diego
6067007106,95835,Sacramento,Sacramento 
6073020109,92027,Escondido,San Diego
6093000600,96032,Fort Jones,Siskiyou 
6037262100,90077,Los Angeles,Los Angeles
6065048100,92882,Corona,Riverside 
6053010305,93907,Salinas,Monterey 
6001428600,94501,Alameda,Alameda 
6095252107,94510,Benicia,Solano 
6109003200,95346,MI Wuk Village,Tuolumne 
6097152904,95403,Santa Rosa,Sonoma 
6085504315,95132,San Jose,Santa Clara
6001441523,94555,Fremont,Alameda 
6073018512,92057,Oceanside,San Diego
6067008404,95630,Folsom,Sacramento 
6059042103,92672,San Clemente,Orange 
6073018613,92058,Oceanside,San Diego
6067008142,95610,Citrus Heights,Sacramento 
6111008304,93063,Simi Valley,Ventura 
6095252106,94510,Benicia,Solano 
6037620102,90245,El Segundo,Los Angeles
6025940000,92283,Winterhaven,Imperial 
6065044807,92264,Palm Springs,Riverside 
6037910807,91387,Canyon Country,Los Angeles
6061021108,95677,Rocklin,Placer 
6037301400,91201,Glendale,Los Angeles
6067008600,95683,Sloughhouse,Sacramento 
6061021501,95603,Auburn,Placer 
6067005801,95864,Sacramento,Sacramento 
6001440332,94587,Union City,Alameda 
6095252000,94510,Benicia,Solano 
6071000111,91709,Chino Hills,San Bernardino
6019004302,93711,Fresno,Fresno 
6073008902,92108,San Diego,San Diego
6077004703,95220,Acampo,San Joaquin
6057001206,96161,Truckee,Nevada 
6037463500,91106,Pasadena,Los Angeles
6001450746,94566,Pleasanton,Alameda 
6029003203,93314,Bakersfield,Kern 
6065043229,92562,Murrieta,Riverside 
6061020713,95661,Roseville,Placer 
6065043266,92591,Temecula,Riverside 
6057000802,95959,Nevada City,Nevada 
6029003813,93312,Bakersfield,Kern 
6067007905,95608,Carmichael,Sacramento 
6059110004,92845,Garden Grove,Orange 
6083003004,93111,Santa Barbara,Santa Barbara
6095252801,94535,Travis AFB,Solano 
6067001600,95819,Sacramento,Sacramento 
6111008005,93065,Simi Valley,Ventura 
6065044925,92234,Cathedral City,Riverside 
6075047802,94121,San Francisco,San Francisco
6059001706,92835,Fullerton,Orange 
6081601604,94015,Daly City,San Mateo
6085502800,95124,San Jose,Santa Clara
6067008124,95610,Citrus Heights,Sacramento 
6037430802,91006,Arcadia,Los Angeles
6023010600,95503,Eureka,Humboldt 
6067007105,95835,Sacramento,Sacramento 
6045011200,95466,Philo,Mendocino 
6085506503,95008,Campbell,Santa Clara
6037214700,90048,Los Angeles,Los Angeles
6007000102,95926,Chico,Butte 
6001423602,94704,Berkeley,Alameda 
6067008120,95610,Citrus Heights,Sacramento 
6085506302,95117,San Jose,Santa Clara
6065941300,92262,Palm Springs,Riverside 
6073010011,92154,San Diego,San Diego
6075025600,94134,San Francisco,San Francisco
6111007505,93065,Simi Valley,Ventura 
6059021828,92887,Yorba Linda,Orange 
6071008302,92373,Redlands,San Bernardino
6111001900,93001,Ventura,Ventura 
6001423901,94703,Berkeley,Alameda 
6019006402,93664,Shaver Lake,Fresno 
6081608501,94403,San Mateo,San Mateo
6065043272,92562,Murrieta,Riverside 
6113011204,95695,Woodland,Yolo 
6059075813,92867,Orange,Orange 
6113011500,95937,Dunnigan,Yolo 
6053010202,95076,Watsonville,Monterey 
6073017809,92008,Carlsbad,San Diego
6037920118,91384,Castaic,Los Angeles
6075015200,94115,San Francisco,San Francisco
6039000108,93614,Coarsegold,Madera 
6017030602,95634,Georgetown,El Dorado
6001450741,94566,Pleasanton,Alameda 
6085503331,95135,San Jose,Santa Clara
6067008402,95630,Folsom,Sacramento 
6079012304,93444,Nipomo,San Luis Obispo
6085512037,95123,San Jose,Santa Clara
6089011300,96002,Redding,Shasta 
6045010100,95428,Covelo,Mendocino 
6081607800,94403,San Mateo,San Mateo
6037400204,91750,La Verne,Los Angeles
6065030603,92506,Riverside,Riverside 
6073020805,92065,Ramona,San Diego
6067008005,95628,Fair Oaks,Sacramento 
6081604000,94066,San Bruno,San Mateo
6113010510,95616,Davis,Yolo 
6001441302,94536,Fremont,Alameda 
6097152201,95404,Santa Rosa,Sonoma 
6073020105,92026,Escondido,San Diego
6065941000,92264,Palm Springs,Riverside 
6065043262,92592,Temecula,Riverside 
6065045304,92203,Indio,Riverside 
6037901004,93536,Lancaster,Los Angeles
6037800203,91302,Calabasas,Los Angeles
6073004300,92104,San Diego,San Diego
6053013800,93955,Seaside,Monterey 
6085503329,95135,San Jose,Santa Clara
6089011001,96001,Redding,Shasta 
6037462600,91104,Pasadena,Los Angeles
6073013415,91910,Chula Vista,San Diego
6075045100,94118,San Francisco,San Francisco
6065044924,92234,Cathedral City,Riverside 
6075015400,94118,San Francisco,San Francisco
6007002000,95969,Paradise,Butte 
6037571200,90808,Long Beach,Los Angeles
6073018609,92057,Oceanside,San Diego
6061021046,95678,Roseville,Placer 
6065940700,92264,Palm Springs,Riverside 
6045011102,95468,Point Arena,Mendocino 
6013304005,94513,Brentwood,Contra Costa
6065044923,92234,Cathedral City,Riverside 
6073020903,92086,Warner Springs,San Diego
6051000200,93546,Mammoth Lakes,Mono 
6065045121,92253,La Quinta,Riverside 
6037503602,90638,La Mirada,Los Angeles
6113010703,95616,Davis,Yolo 
6001423902,94705,Berkeley,Alameda 
6059021919,92807,Anaheim,Orange 
6071002031,91701,Rancho Cucamonga,San Bernardino
6019005702,93611,Clovis,Fresno 
6087100600,95060,Santa Cruz,Santa Cruz
6037500201,90631,La Habra,Los Angeles
6089010703,96003,Redding,Shasta 
6097150702,94952,Petaluma,Sonoma 
6037577604,90803,Long Beach,Los Angeles
6037461200,91001,Altadena,Los Angeles
6073021302,91935,Jamul,San Diego
6085504415,95035,Milpitas,Santa Clara
6051000102,93517,Bridgeport,Mono 
6085502604,95008,Campbell,Santa Clara
6081608004,94404,San Mateo,San Mateo
6019005508,93619,Clovis,Fresno 
6023010300,95525,Blue Lake,Humboldt 
6085512045,95123,San Jose,Santa Clara
6065044916,92234,Cathedral City,Riverside 
6037651402,90505,Torrance,Los Angeles
6073009106,92110,San Diego,San Diego
6065043246,92592,Temecula,Riverside 
6059099306,92648,Huntington Beach,Orange 
6073017048,92064,Poway,San Diego
6037920339,91355,Valencia,Los Angeles
6017031000,95667,Placerville,El Dorado
6059042315,92677,Laguna Niguel,Orange 
6013324001,94597,Walnut Creek,Contra Costa
6037620001,90245,El Segundo,Los Angeles
6037701601,90403,Santa Monica,Los Angeles
6097153705,95436,Forestville,Sonoma 
6079010201,93446,Paso Robles,San Luis Obispo
6015000105,95531,Crescent City,Del Norte
6037920331,91355,Valencia,Los Angeles
6001450751,94588,Pleasanton,Alameda 
6037400206,91711,Claremont,Los Angeles
6111005404,93010,Camarillo,Ventura 
6081603802,94066,San Bruno,San Mateo
6071011403,92314,Big Bear City,San Bernardino
6097151307,94928,Rohnert Park,Sonoma 
6075035300,94116,San Francisco,San Francisco
6059099310,92648,Huntington Beach,Orange 
6061021322,95747,Roseville,Placer 
6001422700,94704,Berkeley,Alameda 
6075026302,94112,San Francisco,San Francisco
6085510801,94303,Palo Alto,Santa Clara
6037574300,90815,Long Beach,Los Angeles
6013359204,94547,Hercules,Contra Costa
6095253106,95687,Vacaville,Solano 
6029005403,93555,Ridgecrest,Kern 
6073021600,92118,Coronado,San Diego
6067009632,95757,Elk Grove,Sacramento 
6061021103,95677,Rocklin,Placer 
6037265601,90024,Los Angeles,Los Angeles
6087100800,95062,Santa Cruz,Santa Cruz
6075025300,94110,San Francisco,San Francisco
6067007431,95843,Antelope,Sacramento 
6057000702,95945,Grass Valley,Nevada 
6037403405,91789,Walnut,Los Angeles
6073008357,92126,San Diego,San Diego
6037264103,90049,Los Angeles,Los Angeles
6059099513,92649,Huntington Beach,Orange 
6085502701,95008,Campbell,Santa Clara
6037920020,91390,Santa Clarita,Los Angeles
6095253206,95688,Vacaville,Solano 
6085504202,95127,San Jose,Santa Clara
6111008305,93063,Simi Valley,Ventura 
6017030401,96150,South Lake Tahoe,El Dorado
6095252315,94533,Fairfield,Solano 
6095252915,95687,Vacaville,Solano 
6073013421,91910,Chula Vista,San Diego
6073013506,91978,Spring Valley,San Diego
6067008203,95662,Orangevale,Sacramento 
6043000302,95338,Mariposa,Mariposa 
6055200707,94558,Napa,Napa 
6059063007,92660,Newport Beach,Orange 
6073017035,92129,San Diego,San Diego
6007001600,95942,Forest Ranch,Butte 
6037500202,90605,Whittier,Los Angeles
6059032054,92688,Rancho Santa Margarita,Orange 
6037272100,90066,Los Angeles,Los Angeles
6059021810,92870,Placentia,Orange 
6111001102,93022,Oak View,Ventura 
6067007417,95843,Antelope,Sacramento 
6037651222,90505,Torrance,Los Angeles
6057000105,95949,Grass Valley,Nevada 
6073016610,92071,Santee,San Diego
6113010508,95616,Davis,Yolo 
6067009622,95758,Elk Grove,Sacramento 
6073017404,92024,Encinitas,San Diego
6059052505,92604,Irvine,Orange 
6037267902,90064,Los Angeles,Los Angeles
6073022100,92008,Carlsbad,San Diego
6085512034,95139,San Jose,Santa Clara
6075026303,94112,San Francisco,San Francisco
6021010502,95943,Glenn,Glenn 
6059052426,92618,Irvine,Orange 
6061021502,95603,Auburn,Placer 
6065043218,92591,Temecula,Riverside 
6001451704,94550,Livermore,Alameda 
6013334004,94521,Concord,Contra Costa
6079012000,93433,Grover Beach,San Luis Obispo
6097150610,94954,Petaluma,Sonoma 
6095250104,94591,Vallejo,Solano 
6073017604,92024,Encinitas,San Diego
6037400402,91741,Glendora,Los Angeles
6061021603,95602,Auburn,Placer 
6075016400,94117,San Francisco,San Francisco
6017030200,96150,South Lake Tahoe,El Dorado
6073013604,92019,El Cajon,San Diego
6059075604,92705,Santa Ana,Orange 
6111005700,93012,Camarillo,Ventura 
6065047202,92241,Desert Hot Springs,Riverside 
6113011103,95776,Woodland,Yolo 
6085512503,95020,Gilroy,Santa Clara
6073020106,92026,Escondido,San Diego
6089010806,96003,Redding,Shasta 
6067008008,95628,Fair Oaks,Sacramento 
6073020705,92027,Escondido,San Diego
6073009305,92123,San Diego,San Diego
6067005701,95864,Sacramento,Sacramento 
6037920114,91355,Valencia,Los Angeles
6013359202,94564,Pinole,Contra Costa
6085507701,95014,Cupertino,Santa Clara
6065042733,92584,Menifee,Riverside 
6071000814,91784,Upland,San Bernardino
6081604800,94030,Millbrae,San Mateo
6083002808,93436,Lompoc,Santa Barbara
6085506605,95130,San Jose,Santa Clara
6089012500,96051,Lakehead,Shasta 
6065044932,92234,Cathedral City,Riverside 
6073008341,92037,La Jolla,San Diego
6073008339,92121,San Diego,San Diego
6073008502,92117,San Diego,San Diego
6073008344,92122,San Diego,San Diego
6001407700,94619,Oakland,Alameda 
6037577100,90814,Long Beach,Los Angeles
6059032013,92691,Mission Viejo,Orange 
6081602800,94044,Pacifica,San Mateo
6037296401,90732,San Pedro,Los Angeles
6085506603,95008,Campbell,Santa Clara
6055200705,94558,Napa,Napa 
6065044518,92240,Desert Hot Springs,Riverside 
6001451701,94550,Livermore,Alameda 
6059099504,90740,Seal Beach,Orange 
6049000200,96056,McArthur,Modoc 
6055200504,94558,Napa,Napa 
6087121401,95062,Santa Cruz,Santa Cruz
6081608400,94403,San Mateo,San Mateo
6001422300,94703,Berkeley,Alameda 
6073019101,92061,Pauma Valley,San Diego
6111008402,93063,Simi Valley,Ventura 
6081602700,94044,Pacifica,San Mateo
6071011102,92314,Big Bear City,San Bernardino
6037920044,91350,Santa Clarita,Los Angeles
6071009108,92371,Phelan,San Bernardino
6085502901,95124,San Jose,Santa Clara
6023010200,95570,Trinidad,Humboldt 
6007001400,95973,Chico,Butte 
6075040200,94118,San Francisco,San Francisco
6037134424,91304,Canoga Park,Los Angeles
6037403305,91765,Diamond Bar,Los Angeles
6059021905,92807,Anaheim,Orange 
6071008708,92399,Yucaipa,San Bernardino
6059042327,92653,Laguna Hills,Orange 
6073021303,91935,Jamul,San Diego
6059063806,92626,Costa Mesa,Orange 
6085512305,95037,Morgan Hill,Santa Clara
6095252108,94510,Benicia,Solano 
6001450102,94568,Dublin,Alameda 
6093001100,96025,Dunsmuir,Siskiyou 
6085512023,95123,San Jose,Santa Clara
6073009102,92117,San Diego,San Diego
6079010901,93405,San Luis Obispo,San Luis Obispo
6037276604,90045,Los Angeles,Los Angeles
6111000903,93023,Ojai,Ventura 
6111003010,93036,Oxnard,Ventura 
6073021400,92106,San Diego,San Diego
6097151301,94928,Rohnert Park,Sonoma 
6083001601,93013,Carpinteria,Santa Barbara
6001441521,94555,Fremont,Alameda 
6041101200,94945,Novato,Marin 
6061021801,95602,Auburn,Placer 
6109002200,95370,Sonora,Tuolumne 
6059042106,92672,San Clemente,Orange 
6067008508,95630,Folsom,Sacramento 
6001407900,94619,Oakland,Alameda 
6013337100,94518,Concord,Contra Costa
6079012503,93422,Atascadero,San Luis Obispo
6079011501,93401,San Luis Obispo,San Luis Obispo
6039000109,93653,Raymond,Madera 
6001443102,94539,Fremont,Alameda 
6055200400,94558,Napa,Napa 
6013320003,94553,Martinez,Contra Costa
6081604500,94030,Millbrae,San Mateo
6037577200,90803,Long Beach,Los Angeles
6105000102,96052,Lewiston,Trinity 
6097152203,95404,Santa Rosa,Sonoma 
6087120200,95017,Davenport,Santa Cruz
6059063400,92663,Newport Beach,Orange 
6067008206,95662,Orangevale,Sacramento 
6085503330,95135,San Jose,Santa Clara
6037480600,91030,South Pasadena,Los Angeles
6001406800,94602,Oakland,Alameda 
6073008355,92126,San Diego,San Diego
6101050504,95993,Yuba City,Sutter 
6065044911,92211,Palm Desert,Riverside 
6085506102,95051,Santa Clara,Santa Clara
6013360200,94803,El Sobrante,Contra Costa
6037192002,90036,Los Angeles,Los Angeles
6037430003,91016,Monrovia,Los Angeles
6085507905,95129,San Jose,Santa Clara
6037574000,90808,Long Beach,Los Angeles
6087100700,95060,Santa Cruz,Santa Cruz
6103000200,96022,Cottonwood,Tehama 
6085505402,95051,Santa Clara,Santa Clara
6059052420,92602,Irvine,Orange 
6073017030,92127,San Diego,San Diego
6085511100,94303,Palo Alto,Santa Clara
6073008349,92126,San Diego,San Diego
6071002014,91701,Rancho Cucamonga,San Bernardino
6029002811,93311,Bakersfield,Kern 
6073013418,91913,Chula Vista,San Diego
6081605400,94010,Burlingame,San Mateo
6001403702,94610,Oakland,Alameda 
6037408722,91748,Rowland Heights,Los Angeles
6073018612,92057,Oceanside,San Diego
6085508204,94087,Sunnyvale,Santa Clara
6001430700,94546,Castro Valley,Alameda 
6089011600,96003,Redding,Shasta 
6075042601,94121,San Francisco,San Francisco
6037480012,91775,San Gabriel,Los Angeles
6037901205,93536,Lancaster,Los Angeles
6067008504,95630,Folsom,Sacramento 
6059021924,92862,Orange,Orange 
6061023800,95648,Lincoln,Placer 
6113010509,95616,Davis,Yolo 
6079012900,93465,Templeton,San Luis Obispo
6075042700,94121,San Francisco,San Francisco
6059110203,90620,Buena Park,Orange 
6059099240,92646,Huntington Beach,Orange 
6059099246,92646,Huntington Beach,Orange 
6061020107,96143,Kings Beach,Placer 
6005000101,95666,Pioneer,Amador 
6023010902,95526,Bridgeville,Humboldt 
6059032011,92676,Silverado,Orange 
6075033100,94132,San Francisco,San Francisco
6073006801,92107,San Diego,San Diego
6097153806,95492,Windsor,Sonoma 
6085507903,95129,San Jose,Santa Clara
6071010420,92252,Joshua Tree,San Bernardino
6073015302,92020,El Cajon,San Diego
6057000402,95946,Penn Valley,Nevada 
6013343001,94596,Walnut Creek,Contra Costa
6037910804,93510,Acton,Los Angeles
6013345111,94583,San Ramon,Contra Costa
6073018513,92056,Oceanside,San Diego
6001450200,94568,Dublin,Alameda 
6001441522,94555,Fremont,Alameda 
6007001900,95969,Paradise,Butte 
6059063302,92627,Costa Mesa,Orange 
6037800410,90265,Malibu,Los Angeles
6111006700,91360,Thousand Oaks,Ventura 
6037621301,90277,Redondo Beach,Los Angeles
6061022500,95747,Roseville,Placer 
6059021914,92705,Santa Ana,Orange 
6037464000,91106,Pasadena,Los Angeles
6059099239,92646,Huntington Beach,Orange 
6077004104,95242,Lodi,San Joaquin
6001443105,94539,Fremont,Alameda 
6037300701,91208,Glendale,Los Angeles
6111007513,93065,Simi Valley,Ventura 
6009000501,95223,Arnold,Calaveras 
6073017304,92075,Solana Beach,San Diego
6085504423,95035,Milpitas,Santa Clara
6085508102,95014,Cupertino,Santa Clara
6067007103,95835,Sacramento,Sacramento 
6089012604,96088,Shingletown,Shasta 
6037269000,90064,Los Angeles,Los Angeles
6067009326,95830,Sacramento,Sacramento 
6073009107,92110,San Diego,San Diego
6059042335,92677,Laguna Niguel,Orange 
6083002012,93455,Santa Maria,Santa Barbara
6073008340,92122,San Diego,San Diego
6111005504,93010,Camarillo,Ventura 
6001443104,94539,Fremont,Alameda 
6081607200,94403,San Mateo,San Mateo
6085508505,94086,Sunnyvale,Santa Clara
6085512024,95136,San Jose,Santa Clara
6013361000,94530,El Cerrito,Contra Costa
6111006800,91360,Thousand Oaks,Ventura 
6033001300,95461,Middletown,Lake 
6075016600,94117,San Francisco,San Francisco
6001422500,94709,Berkeley,Alameda 
6037620501,90278,Redondo Beach,Los Angeles
6037620602,90278,Redondo Beach,Los Angeles
6095252105,94510,Benicia,Solano 
6073007800,92109,San Diego,San Diego
6037262706,90272,Pacific Palisades,Los Angeles
6065940500,92264,Palm Springs,Riverside 
6073019107,92082,Valley Center,San Diego
6001443103,94539,Fremont,Alameda 
6013333102,94521,Concord,Contra Costa
6079010703,93402,Los Osos,San Luis Obispo
6009000400,95257,Wilseyville,Calaveras 
6097150607,94954,Petaluma,Sonoma 
6037139801,91356,Tarzana,Los Angeles
6067008207,95662,Orangevale,Sacramento 
6065940900,92234,Cathedral City,Riverside 
6085503003,95118,San Jose,Santa Clara
6097150303,95476,Sonoma,Sonoma 
6065045606,92201,Indio,Riverside 
6093000703,96097,Yreka,Siskiyou 
6065047900,92881,Corona,Riverside 
6059063905,92626,Costa Mesa,Orange 
6079010205,93446,Paso Robles,San Luis Obispo
6065043252,92592,Temecula,Riverside 
6089012303,96007,Anderson,Shasta 
6093001000,96067,Mount Shasta,Siskiyou 
6067009630,95757,Elk Grove,Sacramento 
